date_info,name,title,content,rating
Reviewed in India on 9 September 2020,Rajkumar Salikram,Quality of products are Good.,Sound quality and no issues noise distortion as well as bass also good. As well as product quantity are good.,5.0 out of 5 stars
Reviewed in India on 22 February 2021,Vinayak Raj Shukla,Great earphone but wire quality should be improved,I think it's overall a great earphone to buy under 300 but i think wire quality should be improved,4.0 out of 5 stars
Reviewed in India on 4 January 2021,Jai ,If you use earphones often than I would recommend you to go for any other product.,"Pros: good sound quality , does not slips from ears.. Cons : very uncomfortable for using more than a hour continuesly.",2.0 out of 5 stars
Reviewed in India on 17 January 2021,TUFAIL,Disappointed !,"Good sound quality....but there was ear Wax on primary ear buds and didn't look fresh, as the ear Phones were a bit dusty💔",3.0 out of 5 stars
Reviewed in India on 11 February 2021,Divyesh Mehta,Good Quality Earphones.,Good Sound Quality and Base Quality. Little bit Noise cancellation required else it is good to use and comfortable to wear.,5.0 out of 5 stars
Reviewed in India on 27 September 2020,X- menn...,Sound's gudddd...,"I am fully satisfy with this product nice sound quality , cool bass and overall good performance. Thnks....to..amazon..",5.0 out of 5 stars
Reviewed in India on 5 March 2021,rajendra singh,Good one at affordable price,"It's really affordable and totally worth it ,the bass and all it good but it hurts in ears using it for more than an hour.",4.0 out of 5 stars
Reviewed in India on 2 October 2020,Ayush,usable,If you are looking for a nice base this is not i accidentally brought this thinking this one has more bass,3.0 out of 5 stars
Reviewed in India on 1 March 2021,Jehan F.,Great product,The earphones are of a really good quality. Would definitely recommend this product to friends and family.,4.0 out of 5 stars
Reviewed in India on 5 August 2020,kritarth,Awsome product,The product is good.Sound quality is awsome and bass is also too good but wire is thin as compare to others But in this price this is best ear phone.,4.0 out of 5 stars
Reviewed in India on 30 October 2020,Harsha,Earphones for everyone,Really good. Best earphones within 1500 Rupees. Though their won't be complete noise cancellation but still it's sound quality is really good.,5.0 out of 5 stars
Reviewed in India on 1 September 2020,Karishma  Eshore,Sound quality,"Amazing sound quality, decent noise cancellation and prompt customer services. So far so good!. Loved And enjoyed every bit of the purchase.",4.0 out of 5 stars
Reviewed in India on 7 November 2020,Sanjana prajapati,Very loud,"Sound quality is amazing at this price, just go for it if you're music lover. Mic is working okay but is not the best. Worth money",4.0 out of 5 stars
Reviewed in India on 29 October 2020,Sasi Kumar aakula,No bass no high pitch,No bass no high pitch. Only sound coming. Waste of money,1.0 out of 5 stars
Reviewed in India on 27 September 2020,Shreeram,Quality good but lasted only a month!,Good Quality but lasted only one month. Stopped working thereafter. Highly disappointed. Did not expect this from a branded product.,1.0 out of 5 stars
Reviewed in India on 10 September 2020,Abhishek,"It is average , value for money","It is average , value for money",3.0 out of 5 stars
Reviewed in India on 3 March 2021,Sunil ,I Liked it..,Simply superb,5.0 out of 5 stars
Reviewed in India on 3 December 2020,j p nath,Calling not good,"Not good for calling, other caller can't understand anything properly but good for watch movie and listen to music",2.0 out of 5 stars
Reviewed in India on 31 October 2020,A Customer,Value for money,Good,5.0 out of 5 stars
Reviewed in India on 1 October 2019,Rahul ,MASTER PRODUCT 😊😊,Very very Good product at this range. Deep Bass -- Top. Overall sound -- Top. Full paisa vasool 😀. thankuu amazon for giving me the chance to take this amazing experience,5.0 out of 5 stars
Reviewed in India on 4 September 2020,Harshita Agarwal ,An amazing product,"It turned up something amazing for me. I use it for recording audios, attending online classes and it makes everything so smooth and effortless.",5.0 out of 5 stars
Reviewed in India on 24 August 2020,Mahendra Pawar,Battery issue,"Battery life is very poor, after charging 1-3 hours, battery discharged in stand by mode in night, please suggest how can I contact service center?",1.0 out of 5 stars
Reviewed in India on 18 September 2020,Mohd Tanzeem,Review about Boult,The earphone is best in price range.This earphones gives you the best sound quality you have ever listened.. In short it is best earphone.,5.0 out of 5 stars
Reviewed in India on 11 August 2020,DEORAJ MISHRA,While driving ear buds slip from the ears.,Sound quality is very poor only treble no bass. No one should waste money in this product.,1.0 out of 5 stars
Reviewed in India on 14 November 2020,shivani g.,Good,Overall good Product,4.0 out of 5 stars
Reviewed in India on 13 November 2020,Ashutosh  shukla,Must Buy,Really good product!,5.0 out of 5 stars
Reviewed in India on 26 February 2021,Saurav Jaiswal,Best budget earphone 🙌,Best earphone under ₹400.. Quality of the wires and buds are really good. I have Ordered 2 more of these for my family members.,5.0 out of 5 stars
Reviewed in India on 28 September 2020,Pod 8109,Worth it,Amazing product nice sound quality remarkable mic performance,5.0 out of 5 stars
Reviewed in India on 13 June 2020,shnehangshu Saha,"No word for explain, fabulous",Fabulous. No word for explain,4.0 out of 5 stars
Reviewed in India on 27 January 2021,Shuvro ghosh,Good premium quality headphones,"The quality of the product is good, tangle free wire, the noise cancellation and bass quality is also good. Happy with the product.",5.0 out of 5 stars
Reviewed in India on 12 January 2021,Piyush Kumar Mittal,Its control on smartphone misbehave,Volume rocker works slowly after using it. Touch sensor also disturbs after plug in. Sound is good. Not much heavy bass,4.0 out of 5 stars
Reviewed in India on 9 September 2020,Aryan Sisodia,Best for it's price,"The noise cancellation in this earphones is one of the best in this segment , the built quality is above average and the sound is good",4.0 out of 5 stars
Reviewed in India on 20 March 2021,Amazon Customer,"Well built, premium feeling","Well built, premium feeling in such a price",5.0 out of 5 stars
Reviewed in India on 1 March 2021,Devil 😈,its good,i used this product from past 6 months it works quite well and the sound quality was good enough with respect to its price,5.0 out of 5 stars
Reviewed in India on 6 January 2021,Anushka,Excellent,"In this price amount this is the best wired earphone i have used till yet, really happy with the product and service team.",5.0 out of 5 stars
Reviewed in India on 8 November 2020,Mendi 49,Good build & sound quality at reasonable price....,Build quality is good & best as per the price...Sound quality is also nice...would be nice if Silicon ear tip would be softer....,4.0 out of 5 stars
Reviewed in India on 26 October 2020,sangavi,Love it,Bought it two months ago good sound quality love it,5.0 out of 5 stars
Reviewed in India on 29 August 2020,Jayesh Nikam,Bang for bucks,Good earphones at This price,5.0 out of 5 stars
Reviewed in India on 22 December 2020,Anshuman,Value for money,The product offers quite alot for the price point as that is the reason it gives value more than the money you pay,4.0 out of 5 stars
Reviewed in India on 11 November 2020,Ravi,Refund policy,Why your app not accept refund for bank account but it is accepted refund to Amazon pay account,1.0 out of 5 stars
Reviewed in India on 15 August 2020,Gayatri Patil,Nice product,Very nice product I have to say that. Voice quality is amazing. It seems that I am hearing on speakers. Thanks Amazon 🌹,5.0 out of 5 stars
Reviewed in India on 29 September 2020,NANDA KUMAR REDDY,Super earphones must recommended,Really extrordinary nice sound big bass good looking perfect fit into ears,5.0 out of 5 stars
Reviewed in India on 5 November 2020,Adarsh Murarka,Best budget earphones,According to the price it's a great earphones I got two of them it's really amazing. Best part is it has metal heads ❤️✨,4.0 out of 5 stars
Reviewed in India on 10 August 2020,Vijay,Good one,Sound is good,4.0 out of 5 stars
Reviewed in India on 5 July 2020,JANAPAREDDY,Awesome,Super means super sound awesome heavier,5.0 out of 5 stars
Reviewed in India on 23 December 2020,Ashwin k.,Safe buy - High value for money,Sturdy earphones. Does the job for listening to music and taking calls easily. The earphones fit well in the ear.,5.0 out of 5 stars
Reviewed in India on 22 September 2020,Sk H.,Good quality product under pocket friendly budget,"In this price range, it offers good sound quality along with perfect noise cancellation, bass is absolutely fine",4.0 out of 5 stars
Reviewed in India on 16 October 2020,Navjot Singh,Brilliant quality product,Bass qulaity is good!. Bluetooth compatability is very good!. Sound is brilliant!. Worth the price!. Far better than boat!,5.0 out of 5 stars
Reviewed in India on 27 June 2020,Dipeshsinh Chauhan,Go for it...Paisa vasulll Earphone...,Awesome bass and vocal sound clearity...Also quality is excellent... Noise cancellation good for outdoor...,5.0 out of 5 stars
Reviewed in India on 2 November 2020,Junaid,Great Quality,Boult is always wonderful. Used their products many times. Experience has always been wonderful.,5.0 out of 5 stars
Reviewed in India on 7 December 2020,Saurabh,Damaged within 2 months,Within 2 months of purchase it stopped working. Sound quality was always worst. You could easily get a better piece at same price.,1.0 out of 5 stars
Reviewed in India on 27 January 2021,Sushant gaikwad,Value for money,It's a very good product ... I've been using since 1 month and satisfied.... Quality is good ... Vocals are clear .... Love to use,4.0 out of 5 stars
Reviewed in India on 1 December 2020,RK,Reasonably priced 🎧,Very nice earphone. VALUE FOR 💰,5.0 out of 5 stars
Reviewed in India on 9 September 2020,Bishal,Amazing,"I have no words to desctibe it. But for the new ones who are thinking to buy it, blindly for its its the best headphone in this price segment.",5.0 out of 5 stars
Reviewed in India on 20 February 2021,Kavya Gajjar,"Bass quality, soumd quality and noice cancelation are great!! Definitely worth it!!",I find this product amazing!! Sound quality and noice cancelation are superb!! Also the product price is also affordable.,5.0 out of 5 stars
